1191,Claudius
1192,Sulpicius
1193,Caecilius
1194,Fulvius
1195,Sempronius
1196,Sempronius
1197,Cornelius
1198,Aurelius
1200,Valerius
1201,Valerius
1204,Manlius
1205,Marcius
1206,Stertinius
1207,Valerius
1208,Fabius
1209,Fabius
1212,Cornelius
1213,Furius
1214,Sempronius
1215,Aburius
1216,Mummius
1217,Mummius
1218,Petillius
1219,Petillius
1220,Atinius
1221,Aurelius
1222,Calpurnius
1223,Cornelius
1224,Licinius
1225,Maenius
1226,Quinctius
1227,Afranius
1228,Atilius
1229,Claudius
1231,Postumius
1232,Valerius
1233,Pupius
1234,Sicinius
1235,Claudius
1236,Iuventius
1237,Quinctilius
1238,Cornelius
1239,Decimius
1240,Naevius
1241,Sempronius
1242,Fulvius
1243,Caelius
1244,Fannius
1245,Minucius
1246,Naevius
1247,Fulvius
1248,Fulvius
1249,Cornelius
1250,Iulius
1251,Postumius
1253,Aebutius
1254,Caecilius
1255,Ogulnius
1256,Terentius
1257,Orchius
1258,-
1259,Minucius
1260,Aurelius
1262,Duronius
1263,Fabius
1264,Pinarius
1265,Iulius
1266,Servilius
1267,Sulpicius
1268,Acilius
1269,Scribonius
1270,Acilius
1271,Porcius
1272,Lucretius
1273,Matienus
1274,Cornelius
1275,Hostilius
1276,Maenius
1277,Minucius
1278,Postumius
1279,Villius
1281,Fulvius
1282,Cornelius
1283,Popillius
1284,Popillius
1285,Cornelius
1286,Fulvius
1287,Cloelius
1288,Mucius
1289,Mucius
1290,Claudius
1291,Servilius
1292,Cominius
1295,Claudius
1296,Cluvius
1297,Fonteius
1298,Titinius
1300,Aebutius
1301,Aelius
1302,Aelius
1303,Atius
1304,Cassius
1305,Licinius
1306,Aebutius
1308,Furius
1309,Cornelius
1310,Numisius
1311,Quinctius
1312,Aelius
1314,Licinius
1315,Papirius
1318,Claudius
1319,Aquillius
1320,Cornelius
1321,Licinius
1322,Papirius
1323,Furius
1324,Aelius
1325,Baebius
1326,Cornelius
1327,Lutatius
1328,Popillius
1329,Atilius
1330,Claudius
1331,Cornelius
1332,Furius
1333,Memmius
1334,Canuleius
1335,Minucius
1336,Sulpicius
1337,Veturius
1338,Sempronius
1340,Cicereius
1341,Fabius
1342,Servilius
1343,Cornelius
1344,Caecilius
1345,Tremellius
1346,Appuleius
1347,Appuleius
1348,Caecilius
1350,Munatius
1352,Cluvius
1353,Iunius
1354,Licinius
1355,Lucretius
1356,Octavius
1357,Lucretius
1358,Marcius
1359,Marcius
1360,Decimius
1362,Cornelius
1363,Cornelius
1364,Decimius
1365,Plaetorius
1366,Domitius
1367,Caninius
1369,Fulvius
1370,Manlius
1372,Pompeius
1373,Decimius
1374,Licinius
1375,Aburius
1376,Carvilius
1377,Cornelius
1378,Fulvius
1379,Marcius
1380,Minucius
1382,Hortensius
1383,Maenius
1384,Manlius
1385,Raecius
1386,Aufidius
1387,Iuventius
1388,Digitius
1389,Sicinius
1390,Cornelius
1391,Memmius
1392,Caninius
1393,Coelius
1394,Fonteius
1395,Marcius
1396,Cornelius
1397,Rutilius
1398,Voconius
1399,Numisius
1400,Baebius
1403,Marcius
1404,Annius
1405,Decius
1406,Postumius
1407,Aebutius
