1635,CAEC1635 Q. Caecilius (82) Q. f. Q. n. Metellus Balearicus,Caecilius,Metellus
1636,QUIN1636 T. Quinctius (47) T. f. T.? n. Flamininus,Quinctius,Flamininus
1637,LICI1637 M. Licinius (57) Crassus 'Agelastus',Licinius,Crassus
1638,IUNI1638 M. Iunius (123) M. f. M. n. Pennus,Iunius,Pennus
1642,IULI1642 Sex. Iulius (150) Caesar,Iulius,Caesar
1645,AEMI1645 M. Aemilius (140) M. f. L. n. Cam. Scaurus,Aemilius,Scaurus
1648,AURE1648 L. Aurelius (99) Cotta,Aurelius,Cotta
1649,CAEC1649 L. Caecilius (91) L. f. Q. n. Metellus Delmaticus,Caecilius,Metellus
1650,ACIL1650 M'. Acilius (37) Glabrio,Acilius,Glabrio
1651,LIVI1651 M. Livius (17) C. f. M. n. Drusus,Livius,Drusus
1652,MARC1652 Cn. Marcius (45) Censorinus,Marcius,Censorinus
1655,MARC1655 Q. Marcius (91) Q. f. Q. n. Rex,Marcius,Rex
1656,PORC1656 M. Porcius (10) M. f. M. n. Pap. Cato,Porcius,Cato
1657,SCRI1657 C. Scribonius (9) Curio,Scribonius,Curio
1662,SULP1662 C. Sulpicius (51) Ser. f. Ser. n. Galba,Sulpicius,Galba
1663,CALP1663 L. Calpurnius (23) Bestia,Calpurnius,Bestia
1665,CAEC1665 L. Caecilius (93) Q. f. Q. n. Metellus Diadematus,Caecilius,Metellus
1666,DECI1666 P. Decius (9) (P.? f.) Subolo,Decius,Subolo
1669,ATIL1669 L. Atilius (44 cf. Nomentanus 1) Cor. Nomentanus,Atilius,Nomentanus
1674,LICI1674 C. Licinius (88) P. f. Geta,Licinius,Geta
1677,CAEC1677 M. Caecilius (77) Q. f. Q. n. Metellus,Caecilius,Metellus
1678,CORN1678 Cn. Cornelius (373) Sisenna,Cornelius,Sisenna
1679,LICI1679 L. Licinius (55) L. f. C. n. Crassus,Licinius,Crassus
1680,ACIL1680 M'. Acilius (26) M'.? f. L. n. Balbus,Acilius,Balbus
1682,PORC1682 C. Porcius (5) M. f. M. n. Pap. Cato,Porcius,Cato
1683,AURE1683 M. Aurelius (215) Scaurus,Aurelius,Scaurus
1686,MINU1686 M. Minucius (54) Q. f. Rufus,Minucius,Rufus
1687,MINU1687 Q. Minucius (56) Rufus,Minucius,Rufus
1689,PAPI1689 Cn. Papirius (37) C. f. Carbo,Papirius,Carbo
1692,MUCI1692 Q. Mucius (22) P. f. P. n. Scaevola 'Pontifex',Mucius,Scaevola
1693,CAEC1693 Q. Caecilius (97) L. f. Q. n. Metellus Numidicus,Caecilius,Metellus
1695,CORN1695 P. Cornelius (355) P. f. P. n. Scipio Nasica Serapio,Cornelius,Scipio
1696,PAPI1696 M. Papirius (39) Carbo,Papirius,Carbo
1697,ANON1697 C. - (not in RE) Aarcellus (or Marcellus),-,Aarcellus (or Marcellus)
1701,CAEC1701 C. Caecilius (84) Q. f. Q. n. Metellus Caprarius,Caecilius,Metellus
1703,POST1703 Sp. Postumius (45) Albinus,Postumius,Albinus
1712,CALP1712 L. Calpurnius (88) L. f. C. n. Piso Caesoninus,Calpurnius,Piso
1713,CALP1713 L. Calpurnius (97) Piso Frugi,Calpurnius,Piso
1715,CASS1715 L. Cassius (62) L. f. Longinus,Cassius,Longinus
1718,SULP1718 Ser. Sulpicius (59) Ser. f. Ser. n. Galba,Sulpicius,Galba
1720,LICI1720 C. Licinius (134) Nerva,Licinius,Nerva
1725,LICI1725 P. Licinius (111) Lucullus,Licinius,Lucullus
1726,FABI1726 Q. Fabius (cf. 92) Labeo,Fabius,Labeo
1728,POST1728 A. Postumius (33 cf. 32 34) Albinus,Postumius,Albinus
1730,ATIL1730 C. Atilius (64) Cam. Serranus,Atilius,Serranus
1731,LUTA1731 Q. Lutatius (7) Q. f. Catulus,Lutatius,Catulus
1732,CORN1732 Cn. Cornelius (321) Scipio,Cornelius,Scipio
1733,MAMI1733 C. Mamilius (7) Limetanus,Mamilius,Limetanus
1734,SERV1734 C. Servilius (65) Glaucia,Servilius,Glaucia
1735,TURP1735 T. Turpilius (10) Silanus,Turpilius,Silanus
1739,MALL1739 Cn. Mallius (13) Cn. f. Maximus,Mallius,Maximus
1740,ANNI1740 C. Annius (9) T. f. T. n. (Luscus),Annius,(Luscus)
1743,FLAV1743 C. Flavius (87) C. f. Fimbria,Flavius,Fimbria
1744,COEL1744 C. Coelius (12) C. f. C. n. Caldus,Coelius,Caldus
1745,MANL1745 T. Manlius (61 cf. 16) Mancinus,Manlius,Mancinus
1746,CORN1746 L. Cornelius (392) L. f. P. n. Sulla Felix ('Epaphroditus'),Cornelius,Sulla
1748,POPI1748 C. Popillius (19) Laenas,Popillius,Laenas
1749,AURE1749 L. Aurelius (181) L. f. L. n. Orestes,Aurelius,Orestes
1753,CLAU1753 C. Claudius (302) Ap. f. C. n. Pulcher,Claudius,Pulcher
1754,OCTA1754 Cn. Octavius (21 82) Q. f. Ruso,Octavius,Ruso
1755,SERV1755 Cn. Servilius (47) Caepio,Servilius,Caepio
1756,LIVI1756 M. Livius (18) M. f. C. n. Drusus,Livius,Drusus
1759,LICI1759 L. Licinius (103) Lucullus,Licinius,Lucullus
1760,LICI1760 P. Licinius (135 136) Nerva,Licinius,Nerva
1762,CASS1762 L. Cassius (63) Longinus,Cassius,Longinus
1763,DOMI1763 Cn. Domitius (21) Cn. f. Cn. n. Ahenobarbus,Domitius,Ahenobarbus
1764,MARC1764 L. Marcius (75) Q. f. Q. n. Philippus,Marcius,Philippus
1766,APPU1766 L. Appuleius (29) Saturninus,Appuleius,Saturninus
1767,POMP1767 Cn. Pompeius (45) Sex. f. Cn. n. Strabo 'Menogenes',Pompeius,Strabo
1771,ANON1771 -. - (cf. Servilius 65) Glaucia,-,Glaucia
1774,AURE1774 L. Aurelius (100) Cotta,Aurelius,Cotta
1775,BAEB1775 M.? Baebius (17?) (Tamphilus),Baebius,(Tamphilus)
1777,NORB1777 C. Norbanus (5) (Balbus),Norbanus,(Balbus)
1779,SERV1779 C. Servilius (12 cf. 11) (Vatia),Servilius,(Vatia)
1780,LICI1780 P. Licinius (61) M. f. P. n. Crassus (Dives),Licinius,Crassus
1782,VETU1782 L. (Veturius) or (Publilius) (Veturius 21) Philo,(Veturius) or (Publilius),Philo
1783,AEMI1783 M. Aemilius (137) Scaurus,Aemilius,Scaurus
1784,CLAU1784 M. Claudius (226) Marcellus,Claudius,Marcellus
1785,LUCI1785 C. (Lucilius) (not in RE) Hirrus,(Lucilius),Hirrus
1787,CAEC1787 Q. Caecilius (95) Q. f. Q. n. Metellus Nepos,Caecilius,Metellus
1788,LICI1788 L. Licinius (121) Murena,Licinius,Murena
1791,CORN1791 L. Cornelius (138) P. f. L. n. Dolabella,Cornelius,Dolabella
1792,CORN1792 Cn. Cornelius (178) Cn. f. Cn. n. Lentulus,Cornelius,Lentulus
1794,CORN1794 L. Cornelius (193 cf. 195 Supb. 3.259) Ser. f. Lentulus,Cornelius,Lentulus
1795,CALP1795 L. Calpurnius (89) Piso (Caesoninus),Calpurnius,Piso
1796,SERV1796 Q. Servilius (50) Caepio,Servilius,Caepio
1797,CALP1797 Q. Calpurnius (17a Supb. 3.229f.) Q. f. Piso,Calpurnius,Piso
1798,IULI1798 C. Iulius (135) L. f. Caesar Strabo Vopiscus,Iulius,Caesar
1799,IULI1799 C. Iulius (130) C. f. L. n. Caesar,Iulius,Caesar
1800,POST1800 L. Postumius (43) L. f. Sp. n. Albinus,Postumius,Albinus
1801,CASS1801 C. Cassius (57) L. f. Longinus,Cassius,Longinus
1802,VALE1802 L. Valerius (178) C.? f. L. n. Flaccus,Valerius,Flaccus
1805,POMP1805 Q. Pompeius (39) Q. f. A.? n. Rufus,Pompeius,Rufus
1806,PORC1806 M. Porcius (12) Pap. Cato,Porcius,Cato
1807,CLAU1807 Ap. Claudius (296) Ap. f. C. n. Pulcher,Claudius,Pulcher
1811,APPU1811 C. Appuleius (21) Decianus,Appuleius,Decianus
1814,SERV1814 P. Servilius (93) C. f. M. n. Vatia Isauricus,Servilius,Vatia
1815,VALE1815 L. Valerius (176 177) L. f. L. n. Flaccus,Valerius,Flaccus
1816,DOMI1816 L. Domitius (26) Cn. f. Cn. n. Ahenobarbus,Domitius,Ahenobarbus
1820,SEMP1820 L. Sempronius (18) Asellio,Sempronius,Asellio
1821,VALE1821 C. Valerius (168) C. f. L. n. Flaccus,Valerius,Flaccus
1822,GELL1822 L. Gellius (17) L. f. L. n. Tro. Poplicola,Gellius,Poplicola
1824,SEMP1824 C. Sempronius (64) Longus,Sempronius,Longus
1825,IULI1825 L. Iulius (142) L. f. Sex. n. Caesar,Iulius,Caesar
1828,IULI1828 Sex. Iulius (151) C. f. L.? n. Caesar,Iulius,Caesar
1829,SENT1829 C. Sentius (3) C. f. Ter. (Saturninus),Sentius,(Saturninus)
1831,PORC1831 M. Porcius (11) Pap. Cato,Porcius,Cato
1832,ANON1832 -. - (not in RE) Aesillas,-,Aesillas
1833,MANL1833 L. Manlius (78) Torquatus,Manlius,Torquatus
1834,SERG1834 M. Sergius (42) Silus,Sergius,Silus
1835,PAPI1835 C. Papirius (40) C. f. Carbo Arvina,Papirius,Carbo
1836,CORN1836 P. Cornelius (351) P. f. P. n. Scipio Nasica,Cornelius,Scipio
1837,RUTI1837 P. Rutilius (26) L. f. L. n. Lupus,Rutilius,Lupus
1839,BRAI1839 Q. Braitius (Bruttius 10 Supb. 3.218) Sura,Braitius,Sura
1841,PORC1841 L. Porcius (7) M. f. M. n. Pap. Cato,Porcius,Cato
1842,SEXT1842 C. Sextius (21) Calvinus,Sextius,Calvinus
1843,PAPI1843 Cn. Papirius (38) Cn. f. C. n. Carbo,Papirius,Carbo
1850,SULP1850 Ser. Sulpicius (60) C. f. Ani. Galba,Sulpicius,Galba
1851,CLAU1851 M. Claudius (227) M. f. Arn. Marcellus,Claudius,Marcellus
1861,DECI1861 C. Decidius (not in RE) C. f. Rufus,Decidius,Rufus
1863,EGNA1863 C. Egnatius (not in RE) C. f. Rufus,Egnatius,Rufus
1865,AEMI1865 Mam. Aemilius (80) Mam. f. Lepidus Livianus,Aemilius,Lepidus
1866,AURE1866 C. Aurelius (96) M. f. Cotta,Aurelius,Cotta
1869,CAEC1869 M. Caecilius (44) Cornutus,Caecilius,Cornutus
1871,CORN1871 L. Cornelius (106) L. f. L. n. Cinna,Cornelius,Cinna
1872,CORN1872 L. Cornelius (272) Merula,Cornelius,Merula
1875,CAEC1875 Q. Caecilius (85) L.? f. Metellus Celer,Caecilius,Metellus
1876,SCRI1876 C. Scribonius (10) C. f. Curio 'Burbuleius',Scribonius,Curio
1877,VARI1877 Q. Varius (7) Severus Hybrida Sucronensis,Varius,Severus
1878,LUTA1878 Q. Lutatius (14) Cerco,Lutatius,Cerco
1882,CORN1882 L. Cornelius (338) L. f. L. n. Scipio Asiaticus (Asiagenus),Cornelius,Scipio
1883,CORN1883 P. Cornelius (203) Lentulus,Cornelius,Lentulus
1886,SULP1886 P. Sulpicius (92) (Rufus),Sulpicius,(Rufus)
1887,VALE1887 M.? Valerius (249) Messalla,Valerius,Messalla
1888,VALE1888 M'.? Valerius (248) Messalla,Valerius,Messalla
1889,CAEC1889 Q. Caecilius (98) Q. f. L. n. Metellus Pius,Caecilius,Metellus
1894,SEMP1894 A. Sempronius (17) Asellio,Sempronius,Asellio
1895,SEXT1895 P. Sextilius (12) Fal. Rufus,Sextilius,Rufus
1896,CALP1896 L. Calpurnius (98) Piso Frugi,Calpurnius,Piso
1900,PLAU1900 M. Plautius (29) Silvanus,Plautius,Silvanus
1901,MINU1901 Q. Minucius (66) M. f. Ter. Thermus,Minucius,Thermus
1902,HORT1902 Q. Hortensius (13) L. f. Hortalus,Hortensius,Hortalus
1903,LICI1903 L. Licinius (104) L. f. L. n. Lucullus Ponticus,Licinius,Lucullus
1908,ANNI1908 T. Annius (not in RE) T. f. Ouf. Luscus or Rufus,Annius,Luscus or Rufus
1909,AURE1909 M. Aurelius (216) M. f. Vol. Scaurus,Aurelius,Scaurus
1911,POMP1911 T. Pompeius  (not in RE) T. f. Cor. (Longinus),Pompeius ,(Longinus)
1917,MANL1917 -. Manlius (59) Vel. Maltinus,Manlius,Maltinus
1922,ANON1922 -. - (RE 13.1552 s. v. Lucanius) Lucanus,-,Lucanus
1929,IUNI1929 M. Iunius (51) Brutus,Iunius,Brutus
1930,LICI1930 L. Licinius (122) L. f. Murena,Licinius,Murena
1934,MINU1934 L. Minucius (37) L. f. Vel. Basilus,Minucius,Basilus
1936,MINU1936 -.? Minucius (49) Rufus,Minucius,Rufus
1940,MARI1940 M. Marius (42) Cor. Gratidianus,Marius,Gratidianus
1946,FLAV1946 C. Flavius (88) Fimbria,Flavius,Fimbria
1947,MARC1947 C. Marcius (43) Censorinus,Marcius,Censorinus
1949,LUTA1949 Q. Lutatius (8) Q. f. Q. n. Catulus,Lutatius,Catulus
1952,MUNA1952 L.? Munatius (28) C. f. (Plancus),Munatius,(Plancus)
1956,COEL1956 P. Coelius (Caelius 16) Caldus,Coelius,Caldus
1957,IULI1957 C. Iulius (131) C. f. C. n. Fab. Caesar,Iulius,Caesar
1959,POPI1959 P. Popillius (27) Laenas,Popillius,Laenas
1963,TERE1963 M. Terentius (84 Supb. 6.1172ff) Qui. Varro Reatinus,Terentius,Varro
1964,FABI1964 C. Fabius (82) C. f. Q. n. Mae. Hadrianus,Fabius,Hadrianus
1966,IUNI1966 M. Iunius (170) Silanus,Iunius,Silanus
1969,ANTO1969 C. Antonius (19) M. f. M. n. Hybrida,Antonius,Hybrida
1973,IUNI1973 M. Iunius (52) Brutus,Iunius,Brutus
1974,PUPI1974 M. Pupius (10) M. f. Piso Frugi Calpurnianus,Pupius,Piso
1976,POMP1976 Cn. Pompeius (31) Cn. f. Sex. n. Clu. Magnus,Pompeius,Magnus
1979,CORN1979 Cn. Cornelius (134) P. f. L. n. Pal. Dolabella,Cornelius,Dolabella
1980,IUNI1980 L. Iunius (58) L. f. Gal. Brutus Damasippus,Iunius,Brutus
1981,LICI1981 M. Licinius (68) P. f. M. n. Crassus,Licinius,Crassus
1982,TERE1982 M. Terentius (Licinius 109) M. f. Varro Lucullus,Terentius,Varro
1984,ANTO1984 Q. Antonius (41) Balbus,Antonius,Balbus
1986,PERP1986 M. Perperna (6) Veiento,Perperna,Veiento
1987,FURI1987 P. Furius (57 cf. 53) Crassipes,Furius,Crassipes
1989,VALE1989 Q. Valerius (345) Rom. Soranus,Valerius,Soranus
1990,CORN1990 L. Cornelius (194 195) Lentulus,Cornelius,Lentulus
1991,DOMI1991 Cn. Domitius (22) Ahenobarbus,Domitius,Ahenobarbus
1992,VALE1992 L. Valerius (179) L. f. C.? n. Flaccus,Valerius,Flaccus
1993,AEMI1993 M. Aemilius (72) Q. f. M. n. Pal. Lepidus,Aemilius,Lepidus
1995,COEL1995 C. Coelius (6) Antipater,Coelius,Antipater
1996,FLAV1996 -. Flavius (86) Fimbria,Flavius,Fimbria
1998,SERG1998 L. Sergius (23) Tro. Catilina,Sergius,Catilina
2001,TERE2001 A. Terentius (82) A. f. Varro,Terentius,Varro
2002,OCTA2002 -. (Octavius) (43) Balbus,(Octavius),Balbus
2003,LUCR2003 Q. Lucretius (25) Afella (or Ofella),Lucretius,Afella (or Ofella)
2005,TULL2005 M. Tullius (34) M. f. A. n. Decula,Tullius,Decula
2006,CLAU2006 C. Claudius (247) P. f. Nero,Claudius,Nero
2007,CORN2007 Cn. Cornelius (135) (Cn. f. Cn. n.?) Dolabella,Cornelius,Dolabella
2009,MINU2009 M. Minucius (64) Thermus,Minucius,Thermus
2010,NONI2010 Sex. Nonius (53) Ani. Suffenas,Nonius,Suffenas
2011,PAPI2011 C. Papirius (34) (Cn. f.) Carbo,Papirius,Carbo
2012,CORN2012 P. Cornelius (240) P. f. P. n. Lentulus Sura,Cornelius,Lentulus
2013,FABI2013 L. Fabius (84) L. f. Hispaniensis,Fabius,Hispaniensis
2018,LIVI2018 L. Livius (31 Iulius 453) Salinator,Livius,Salinator
2021,CLAU2021 C. Claudius (214) Marcellus,Claudius,Marcellus
2022,DOMI2022 M. Domitius (44) Calvinus,Domitius,Calvinus
2023,IUNI2023 D. Iunius (46) D. f. M. n. Brutus,Iunius,Brutus
2025,PUBL2025 C. Publicius (9) Q. f. Malleolus,Publicius,Malleolus
2026,AURE2026 M. Aurelius (107) M. f. Cotta,Aurelius,Cotta
2027,VISE2027 C. Visellius (3) C. f. Qui. Varro,Visellius,Varro
2028,CORN2028 P. Cornelius (386) Sulla,Cornelius,Sulla
2032,AUFI2032 Cn. Aufidius (32) Cn. f. Orestes,Aufidius,Orestes
2034,THOR2034 L. Thorius (4) Mae. Balbus,Thorius,Balbus
2035,CORN2035 L. Cornelius (374) Sisenna,Cornelius,Sisenna
2037,TERE2037 -. Terentius (cf. 82) Varro,Terentius,Varro
2038,AEMI2038 M'. Aemilius (62) M'. f. Lepidus,Aemilius,Lepidus
2040,CAEC2040 Q. Caecilius (86) Q. f. Q. or L.? n. Metellus Celer,Caecilius,Metellus
2044,IULI2044 L. Iulius (143) L. f. L. n. Caesar,Iulius,Caesar
2045,AELI2045 C. Aelius (98) Paetus = C. Staienus (3A.2133),Aelius,Paetus
2048,CORN2048 -. Cornelius (318) Scipio,Cornelius,Scipio
2050,CASS2050 C. Cassius (58) L. f. Longinus,Cassius,Longinus
2051,IUNI2051 M. Iunius (84) Iuncus,Iunius,Iuncus
2057,OCTA2057 C. Octavius (55) Graecinus,Octavius,Graecinus
2058,TARQ2058 C. Tarquitius (8) L. f. Fal. Priscus,Tarquitius,Priscus
2062,CLAU2062 C. Claudius (303) Ap. f. Ap. n. Pulcher,Claudius,Pulcher
2064,CORN2064 Cn. Cornelius (216) Cn. f. Cn. n. Lentulus Clodianus,Cornelius,Lentulus
2067,LICI2067 C. Licinius (154) C. f. Ste. Sacerdos,Licinius,Sacerdos
2070,AUTR2070 P. Autronius (7) L. f. Paetus,Autronius,Paetus
2071,CORN2071 P. Cornelius (231) Lentulus Marcellinus,Cornelius,Lentulus
2072,TULL2072 M. Tullius (29) M. f. M. n. Cor. Cicero,Tullius,Cicero
2075,POMP2075 Q. Pompeius (25) A. f. Bithynicus,Pompeius,Bithynicus
2076,TITU2076 L. Titurius (2) L. f. Ser. Sabinus,Titurius,Sabinus
2077,ANTO2077 M. Antonius (29) M. f. Creticus,Antonius,Creticus
2078,CAEC2078 Q. Caecilius (87) C. f. Q. n. Metellus Creticus,Caecilius,Metellus
2082,CORN2082 Cn. Cornelius (228 24) P. f. Lentulus Marcellinus,Cornelius,Lentulus
2085,LICI2085 L. Licinius (123) L. f. L. n. Mae. Murena,Licinius,Murena
2087,PLAE2087 L. Plaetorius (14) L. f. Cestianus,Plaetorius,Cestianus
2088,SULP2088 Ser. Sulpicius (95) Q. f. Lem. Rufus,Sulpicius,Rufus
2092,ANNI2092 C. Annius (35) Bellienus,Annius,Bellienus
2096,RUTI2096 P. Rutilius (30) Nudus,Rutilius,Nudus
2097,SALL2097 C. Salluvius (1) C. f. Naso,Salluvius,Naso
2099,CLAU2099 C. Claudius (cf. 165) C. f. Arn. Glaber,Claudius,Glaber
2103,LICI2103 C. Licinius (112) L. f. Macer,Licinius,Macer
2107,VALE2107 M. Valerius (266) M. f. M'. n. Messalla Niger 'Menogenes',Valerius,Messalla
2111,ANON2111 -. - (not in RE) Barba,-,Barba
2117,VALE2117 C. Valerius (363 366) Aem. Triarius,Valerius,Triarius
2119,ACIL2119 M'. Acilius (38) M'. f. M'. n. Glabrio,Acilius,Glabrio
2120,IUNI2120 D. Iunius (163) M. f. Silanus,Iunius,Silanus
2127,ANNA2127 C. Annaeus (3) C. f. Clu. (Brocchus),Annaeus,(Brocchus)
2131,MINU2131 Q. Minucius (67) Q. f. Ter. Thermus,Minucius,Thermus
2132,PUBL2132 M. Publicius (23) M. f. Hor. Scaeva,Publicius,Scaeva
2137,CAEC2137 Q. Caecilius (101) Niger,Caecilius,Niger
2140,CLAU2140 Ap. Claudius (297) Ap. f. Ap. n. Pulcher,Claudius,Pulcher
2141,FABI2141 M. Fabius (83) Mae. Hadrianus,Fabius,Hadrianus
2150,CAEC2150 L. Caecilius (74) C. f. Q. n. Metellus,Caecilius,Metellus
2151,MARC2151 Q. Marcius (92) Q. f. Q. n. Rex,Marcius,Rex
2152,CURT2152 Q. Curtius (12 cf. 25) (Postumus),Curtius,(Postumus)
2156,CURT2156 -.? Curtius (24) Postumus,Curtius,Postumus
2157,TREM2157 Cn. Tremellius (5) L. or Cn. f. L. n. Scrofa,Tremellius,Scrofa
2160,MARC2160 Q. Marcius (95 cf. 31) Rufus,Marcius,Rufus
2162,ANTI2162 C.? Antistius (46) Vetus,Antistius,Vetus
2163,AURE2163 L. Aurelius (102) M. f. Cotta,Aurelius,Cotta
2164,CALP2164 C. Calpurnius (63) -. f. Cn. or Q.? n. Piso,Calpurnius,Piso
2165,MANL2165 A. Manlius (70) Torquatus,Manlius,Torquatus
2168,CALP2168 L. Calpurnius (90) L. f. L. n. Men. Piso Caesoninus,Calpurnius,Piso
2169,PLAE2169 M. Plaetorius (16) M. f. Cestianus,Plaetorius,Cestianus
2173,MARC2173 L.? Marcius (47?) Censorinus,Marcius,Censorinus
2175,CAEC2175 M. Caecilius (78) Metellus,Caecilius,Metellus
2176,CORN2176 P. Cornelius (140) Dolabella,Cornelius,Dolabella
2177,LOLL2177 M. Lollius (21 cf. 8) Palicanus,Lollius,Palicanus
2178,VOLC2178 L. Volcacius (8) Tullus,Volcacius,Tullus
2179,SULP2179 P. Sulpicius (55 cf. 48) Galba,Sulpicius,Galba
2182,SULP2182 P. Sulpicius (15) Q. f. Rufus,Sulpicius,Rufus
2191,MUCI2191 P. Mucius (18) Q. f. P. n. Scaevola Cordus,Mucius,Scaevola
2192,QUIN2192 Sex. Quinctilius (16) (Varus),Quinctilius,(Varus)
2196,CORN2196 L. Cornelius (234) Lentulus Niger,Cornelius,Lentulus
2198,MANL2198 L. Manlius (80) L. f. L. n. Torquatus,Manlius,Torquatus
2203,SERV2203 -. Servilius (not in RE) Vatia,Servilius,Vatia
2205,MANL2205 L. Manlius (79) L. f. Torquatus,Manlius,Torquatus
2208,ANTI2208 C. Antius (4) (Restio),Antius,(Restio)
2211,HOST2211 L. Hostilius (13) (Dasianus),Hostilius,(Dasianus)
2216,TULL2216 Q. Tullius (31) M. f. M. n. Cor. Cicero,Tullius,Cicero
2219,CLOD2219 P. Clodius (48) Ap. f. Pal. Pulcher,Clodius,Pulcher
2226,MARC2226 C. Marcius (63) C. f. C. n. Figulus,Marcius,Figulus
2227,MINU2227 -. Minucius (60) Thermus,Minucius,Thermus
2231,VOCO2231 Q. Voconius (3) Naso,Voconius,Naso
2235,PAPI2235 C. Papirius (35) Carbo,Papirius,Carbo
2236,ROSC2236 L. Roscius (22) Otho,Roscius,Otho
2237,SERV2237 P. Servilius (66) Globulus,Servilius,Globulus
2241,PORC2241 M. Porcius (16) M. f. M. n. Pap. Cato (Uticensis),Porcius,Cato
2244,LUCI2244 L.? (Lucilius or Lucius) (not in RE) Bassus,(Lucilius or Lucius),Bassus
2247,CAEC2247 Q. Caecilius (96) Q. f. Q. n. Metellus Nepos 'Pamphilus',Caecilius,Metellus
2248,CLAU2248 Ti. Claudius (253) Ti. f. Ap. n. Nero,Claudius,Nero
2250,MANL2250 A.? Manlius (76) A. f. Torquatus,Manlius,Torquatus
2253,POMP2253 Cn. Pompeius (32) Cn. f. Cn. n. Magnus,Pompeius,Magnus
2254,POMP2254 Sex. Pompeius (33) Cn. f. Cn. n. Magnus Pius,Pompeius,Magnus
2256,AQUI2256 C. Aquillius (23) Gallus,Aquillius,Gallus
2257,CASS2257 L. Cassius (13 64) Longinus,Cassius,Longinus
2259,SULP2259 -. (Sulpicius) (48) Galba,(Sulpicius),Galba
2260,MANI2260 C. Manilius (10 cf. 23) (Crispus),Manilius,(Crispus)
2262,AEMI2262 M. Aemilius (141) M. f. M. n. Scaurus,Aemilius,Scaurus
2263,CAEC2263 L. Caecilius (110) L. f. Rufus,Caecilius,Rufus
2264,DOMI2264 L. Domitius (27) Cn. f. Cn. n. Fab. Ahenobarbus,Domitius,Ahenobarbus
2265,PLAU2265 P. Plautius (23) Hypsaeus,Plautius,Hypsaeus
2267,VERG2267 C. Vergilius (3 2) C. f. Balbus,Vergilius,Balbus
2268,MARC2268 -. Marcius (69) Libo,Marcius,Libo
2270,ATTI2270 C. Attius (not in RE) Celsus,Attius,Celsus
2272,CALP2272 M. Calpurnius (28) C. f. Bibulus,Calpurnius,Bibulus
2274,CALP2274 Cn. Calpurnius (69) Piso,Calpurnius,Piso
2275,MANL2275 -. Manlius (62) Priscus,Manlius,Priscus
2282,MUCI2282 Q. Mucius (12) Orestinus,Mucius,Orestinus
2287,POMP2287 Q. Pompeius (42) Q. f. Arn. Rufus,Pompeius,Rufus
2290,CORN2290 P. Cornelius (238) P. f. L. n. Lentulus Spinther,Cornelius,Lentulus
2291,AMPI2291 T. Ampius (1) T. f. Hor. Balbus,Ampius,Balbus
2292,LABI2292 T. Labienus (6) Vel. 'Rabienus',Labienus,'Rabienus'
2293,SERV2293 P. Servilius (80) M. f. Rullus,Servilius,Rullus
2294,ATIL2294 Sex. Atilius (70) Serranus Gavianus,Atilius,Serranus
2295,FADI2295 T. Fadius (9) Lem. Pol. Gallus,Fadius,Gallus
2300,CORN2300 Faustus Cornelius (377) L. f. L. n. Sulla,Cornelius,Sulla
2301,LICI2301 C. Licinius (119) L. f. L. n. Murena,Licinius,Murena
2303,MARC2303 L. Marcius (76) L. f. Q. n. Philippus,Marcius,Philippus
2305,CALP2305 L. Calpurnius (24) Bestia,Calpurnius,Bestia
2308,IUVE2308 M. Iuventius (16) (M. f.) Pap. Laterensis,Iuventius,Laterensis
2310,NOVI2310 L.? Novius (12 cf. 7) Niger,Novius,Niger
2313,DOMI2313 Cn. Domitius (43) M. f. M. n. Men. Calvinus,Domitius,Calvinus
2314,MANL2314 -. Manlius (58) Lentinus,Manlius,Lentinus
2316,SULP2316 Ser. Sulpicius (61) Ser. n. Galba,Sulpicius,Galba
2318,APPU2318 L. Appuleius (30) L. f. Ter. Saturninus,Appuleius,Saturninus
2319,AUFI2319 M. Aufidius (25 cf. 27) Lurco,Aufidius,Lurco
2320,CAEC2320 C. Caecilius (43) Cornutus,Caecilius,Cornutus
2321,FUFI2321 Q. Fufius (10) Q. f. C. n. Pob. Calenus,Fufius,Calenus
2325,AELI2325 L. Aelius (150) Tro. Tubero,Aelius,Tubero
2328,LICI2328 M. Licinius (56) M. f. P. n. Crassus,Licinius,Crassus
2329,ATIU2329 M. Atius (Attius 11) Hor. Balbus,Atius,Balbus
2330,CORN2330 L. (Cornelius?) (Culleolus 1) Culleolus,(Cornelius?),Culleolus
2331,LICI2331 P. Licinius (71) Crassus Dives,Licinius,Crassus
2334,NUME2334 Q. Numerius (5) Q. f. Vel. Rufus,Numerius,Rufus
2338,CORN2338 Cn. Cornelius (217) Lentulus Clodianus,Cornelius,Lentulus
2341,AEMI2341 M. Aemilius (73) M. f. Q. n. Lepidus,Aemilius,Lepidus
2344,VETT2344 T. Vettius (9a 11 14) Ser. Sabinus,Vettius,Sabinus
2346,ALFI2346 C. Alfius (7) Ter. Flavus,Alfius,Flavus
2347,CAEC2347 Q. Caecilius (99) Q. f. Q. n. Fab. Metellus Pius Scipio = P. Cornelius (352) Scipio Nasica,Caecilius,Metellus
2349,NIGI2349 P. Nigidius (3) Figulus,Nigidius,Figulus
2350,AEMI2350 L. Aemilius (81) M. f. Q. n. (Lepidus) Paullus,Aemilius,(Lepidus)
