Relationship Assertion: #1073,http://romanrepublic.ac.uk/rdf/entity/Person/4254,http://romanrepublic.ac.uk/rdf/entity/Person/2808,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1074,http://romanrepublic.ac.uk/rdf/entity/Person/4255,http://romanrepublic.ac.uk/rdf/entity/Person/3909,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1075,http://romanrepublic.ac.uk/rdf/entity/Person/3911,http://romanrepublic.ac.uk/rdf/entity/Person/4174,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1076,http://romanrepublic.ac.uk/rdf/entity/Person/4254,http://romanrepublic.ac.uk/rdf/entity/Person/3909,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1077,http://romanrepublic.ac.uk/rdf/entity/Person/3911,http://romanrepublic.ac.uk/rdf/entity/Person/2396,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1078,http://romanrepublic.ac.uk/rdf/entity/Person/4194,http://romanrepublic.ac.uk/rdf/entity/Person/3914,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1079,http://romanrepublic.ac.uk/rdf/entity/Person/2392,http://romanrepublic.ac.uk/rdf/entity/Person/4110,http://romanrepublic.ac.uk/rdf/entity/Relationship/11
Relationship Assertion: #108,http://romanrepublic.ac.uk/rdf/entity/Person/1523,http://romanrepublic.ac.uk/rdf/entity/Person/3915,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1080,http://romanrepublic.ac.uk/rdf/entity/Person/2272,http://romanrepublic.ac.uk/rdf/entity/Person/3890,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1081,http://romanrepublic.ac.uk/rdf/entity/Person/2739,http://romanrepublic.ac.uk/rdf/entity/Person/3890,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1082,http://romanrepublic.ac.uk/rdf/entity/Person/4256,http://romanrepublic.ac.uk/rdf/entity/Person/2458,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1083,http://romanrepublic.ac.uk/rdf/entity/Person/2489,http://romanrepublic.ac.uk/rdf/entity/Person/2459,http://romanrepublic.ac.uk/rdf/entity/Relationship/16
Relationship Assertion: #1084,http://romanrepublic.ac.uk/rdf/entity/Person/3875,http://romanrepublic.ac.uk/rdf/entity/Person/3874,http://romanrepublic.ac.uk/rdf/entity/Relationship/10
Relationship Assertion: #1085,http://romanrepublic.ac.uk/rdf/entity/Person/3934,http://romanrepublic.ac.uk/rdf/entity/Person/3875,http://romanrepublic.ac.uk/rdf/entity/Relationship/10
Relationship Assertion: #1086,http://romanrepublic.ac.uk/rdf/entity/Person/1660,http://romanrepublic.ac.uk/rdf/entity/Person/3948,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1087,http://romanrepublic.ac.uk/rdf/entity/Person/3948,http://romanrepublic.ac.uk/rdf/entity/Person/1799,http://romanrepublic.ac.uk/rdf/entity/Relationship/9
Relationship Assertion: #1088,http://romanrepublic.ac.uk/rdf/entity/Person/1871,http://romanrepublic.ac.uk/rdf/entity/Person/3873,http://romanrepublic.ac.uk/rdf/entity/Relationship/3
Relationship Assertion: #1089,http://romanrepublic.ac.uk/rdf/entity/Person/2640,http://romanrepublic.ac.uk/rdf/entity/Person/2162,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #109,http://romanrepublic.ac.uk/rdf/entity/Person/1422,http://romanrepublic.ac.uk/rdf/entity/Person/1545,http://romanrepublic.ac.uk/rdf/entity/Relationship/14
Relationship Assertion: #1090,http://romanrepublic.ac.uk/rdf/entity/Person/3877,http://romanrepublic.ac.uk/rdf/entity/Person/1957,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1091,http://romanrepublic.ac.uk/rdf/entity/Person/3874,http://romanrepublic.ac.uk/rdf/entity/Person/3873,http://romanrepublic.ac.uk/rdf/entity/Relationship/8
Relationship Assertion: #1092,http://romanrepublic.ac.uk/rdf/entity/Person/1957,http://romanrepublic.ac.uk/rdf/entity/Person/3877,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
Relationship Assertion: #1093,http://romanrepublic.ac.uk/rdf/entity/Person/1957,http://romanrepublic.ac.uk/rdf/entity/Person/4258,http://romanrepublic.ac.uk/rdf/entity/Relationship/5
Relationship Assertion: #1094,http://romanrepublic.ac.uk/rdf/entity/Person/1433,http://romanrepublic.ac.uk/rdf/entity/Person/4020,http://romanrepublic.ac.uk/rdf/entity/Relationship/4
