3781,,Cornelius,Lentulus
3782,,Cornelius,Scapula
3783,,Cornelius,Scipio
3785,,Cornelius,Sulla
3787,,Pomp-,Rufus
3790,,Popillius,Laenas
3792,,Postumius,AT or TA
3794,,(Postumius),Albinus
3795,,Licinius,Lenticulus (or Denticula)
3796,,Licinius,Regulus
3797,,Licinius,Sacerdos
3798,,Postumius,Albinus
3803,,Licinius,Stolo
3804,,(Li)cinius,Turannus
3805,,-,Licinus
3809,,Lusius,Nomentanus
3810,,Lucilius,Hirrus
3811,,Lucilius,Balbus
3812,,(Lucilius),Balbus
3814,,Lucilius,(Balbus?)
3822,,Pupius,Rufus
3823,,Quinctilius,Varus
3825,,Q(uinctius),(Flamininus)
3826,,Quin(c)tius,Scapula
3831,,Rubrius,Ruga
3837,,Licinius,Sacer(dos)
3838,,Saenius,(Balbinus)
3843,,Verginius,Tricostus
3847,,Varius,Sabinus
3849,,Valerius,Laevinus
3851,,Tanusius,Geminus
3853,,Terentius,Varro
3854,,Thorius,Flaccus
3865,,Fulvius,Flaccus
3866,,Pompeius,Rufus
3868,,Licinius,Crassus
3869,,Cornelius,Scipio
3875,,Servilius,Caepio
3888,,Munatius,Plancus
3899,,Lucretius,Vespillo
3904,,Antonius,Antyllus
3905,,Fufius,Calenus
3911,,Claudius,Marcellus
3913,,Aemilius,Lepidus
3916,,Fabius,Buteo
3917,,Servilius,Caepio
3918,,Licinius,Lucullus
3921,,Claudius,Pulcher
3922,,Clodius,Pulcher
3923,,Sempronius,Tuditanus
3930,,Valerius,Triarius
3935,,Aemilius,Scaurus
3936,,Fonteius,Capito
3938,,Cornelius,Lentulus
3950,,Claudius,Nero
3951,,Licinius,Macer
3955,,Licinius,Crassus
3959,,Servilius,Geminus
3965,,Pomponius,Atticus
3970,,Atilius,Serranus
3974,,Caninius,Satrius
3977,,Papirius,Paetus
3982,,Pontius,Titinianus
3983,,Gavius,Caepio
3985,,Pompeius,Theophanes
3987,,Cornelius,Dolabella
3989,,Cornelius,Lentulus
3990,,Aurelius,Cotta
3998,,Aelius,Gamala
4000,,Licinius,Crassus
4001,,Aemilius,Regillus
4006,,Tullius,Montanus
4013,,Roscius,Otho
4016,,Munatius,Plancus
4021,,Livius,Drusus
4025,,Claudius,Marcellus
4026,,Tullius,Cicero
4028,,Licinius,Crassus
4036,,Visellius,Aculeo
4037,,Sulpicius,Galus
4041,,Sempronius,Atratinus
4044,,Caelius,Rufus
4046,,Iunius,Brutus
4048,,Licinius,Crassus
4060,,Fadius,Gallus
4061,,Fadius,Gallus
4071,,Pilius,Celer
4073,,Valgius,Hippianus
4079,,Fadius,Gallus
4080,,Licinius,Lucullus
4081,,Tullius,Cicero
4082,,Tullius,Cicero
4084,,Appuleius,Decianus
4087,,Sextilius,Andro
4093,,Tullius,Cicero
4094,,Marius,Gratidianus
4101,,Iulius,Caesar
4103,,Terentius,Varro
4109,,Fulvius,Bambalio
4111,,Numitorius,Pullus
4112,,Fufius,Calenus
4113,,-,Lysidikos
4119,,Iuventius,Laterensis
4124,,Quinctius,Scapula
4128,,Roscius,Gallus
4134,,Publicius,Malleolus
4136,,Aelius,Lamia
4137,,Atilius,Serranus
4141,,Licinius,Crassus
4142,,Fabius,Maximus
4155,,Publicius,Malleolus
4157,,Vettius,Chilo
4162,,Antistius,Labeo
4163,,Pacuvius,Labeo
4167,,Cilnius,Maecenas
4169,,Sempronius,Gracchus
4171,,Licinius,Crassus
4176,,Scribonius,Curio
4181,,Cornelius,Cinna
4185,,Cornelius,Lentulus
4186,,Iulius,Caesar
4187,,Antonius,Helios
4193,,Salvidienus,Rufus
4194,,Claudius,Drusus
4195,,Domitius,Ahenobarbus
4196,,Cornelius,Sisenna
4198,,Aurelius,Cotta
4203,,Publicius,Malleolus
4208,,Clodius,Aesopus
4209,,Clodius,Aesopus
4211,,Iunius,Pera
4212,,Iunius,Brutus
4213,,Claudius,Asellus
4217,,Sempronius,Gracchus
4218,,Furius,Philus
4221,,Pacuvius,Calavius
4222,,Aemilius,Lepidus
4223,,Aemilius,Lepidus
4224,,Postumius,Pyrgensis
4225,,Quinctilius,Varus
4234,,Fabius,Buteo
4237,,Asinius,Saloninus
4238,,Asinius,Gallus
4240,,Sulpicius,Paterculus
4261,,Porcius,Cato
4263,,Atilius,Serranus
4265,,Sergius,(Catilina?)
4268,,Sempronius,Gracchus
4270,,Licinius,Crassus
4276,,Pompeius,Auletes
4281,,Cornelius,Sulla
4283,,Valerius,Messalla
4294,,Livius,Drusus
4297,,Iulius,Caesar
4298,,Octavius,Rufus
4310,,Aufidius,Lurco
4311,,Claudius,Pulcher
4314,,Statilius,Corvinus
4315,,Valerius,Messalla
4317,,Sulpicius,Galba
4321,,Claudius,Nero
4322,,Hortensius,Hortalus
4324,,Aemilius,Scaurus
4328,,Fabius,Maximus
4329,,Sallustius,Crispus
4330,,Quinctilius,Varus
4332,,Quinctilius,Varus
4333,,Cornelius,Dolabella
4335,,Cornelius,Lentulus
4336,,Calpurnius,Piso
4339,,Hortensius,Corbio
4346,,Octavius,Balbus
4348,,Nonius,Sufenas
4350,,Atilius,Calatinus
4355,,Valerius,Messalla
4356,,Aurelius,Cotta
4358,,Nonius,Quinctilianus
4361,,Antistius,Vetus
4363,,Sentius,Saturninus
4368,,Saufeius,Trebianus
4371,,Acutius,Rufus
4373,,Aeficius,Calvinus
4374,,Aelius,Gallus
4380,,Attius,Pisaurensis
4382,,Aufidius,Pontianus
4387,,Caecilius,Bassus
4400,,Cluentius,Habitus
4403,,Considius,Gallus
4413,,Egnatius,Rufus
4415,,Fabius,Maximus
4418,,Flavius,Pusio
4421,,Fufius,Cita
4422,,Fulvius,Nobilior
4425,,Furius,Flaccus
4427,,Gabinius,Capito
4428,,Gabinius,Capito
4429,,Gellius,(Poplicola)
4430,,Helvidius,Rufus
4431,,Herennius,Gallus
4432,,Iulius,Calidus
4433,,Iunius,Pisciculus
4435,,Laenius,Strabo
4436,,Laenius,Flaccus
4440,,Magius,Surus
4443,,Minucius,Reginus
4444,,Minucius,(Rufus)
4450,,Pompeius,Niger
4451,,Pontius,Aufidianus
4456,,Seius,Postumus
4461,,Sulpicius,Rufus
4462,,Terentius,Hispo
4463,,Titius,Strabo
4469,,Vibius,Capax
4473,,Otacilius,Naso
4477,,Tuticanus,Gallus
4478,,Salvius,Otho
4493,,Agrius,Publeianus
4495,,Antistius,Pyrgensis
4496,,Lutatius,Pinthia
4497,,Maecius,Varus
4501,,Carvilius,Pollio
4510,,Ovidius,Naso
4513,,Pontius,Lupus
4520,,Veturius,Barrus (or Varrus)
4526,,Orbilius,Pupillus
4528,,Sextius,(Niger)
4530,,Aelius,Stilo
4532,,Axius,(Naso)
4534,,Causinius,Schola
4537,,Trebatius,Testa
4538,,Valerius,Catullus
4543,,Porcius,Cato
4545,,Albius,Oppianicus
4546,,Aurius,Melinus
4548,,Cluentius,Habitus
4553,,-,Sacrativir
4554,,Statilius,(Taurus)
4565,,Turpio,(Sutorius)
4566,,Accius,Paelignus
4570,,Atilius,Glabrio
4577,,Papirius,Potamo
4578,,Planius,Heres
4579,,Pompeius,Trogus
4589,,Vibius,(Sicca)
4593,,Perperna,Quadra
4597,,Vettius,Salassus
4601,,Septimius,Sabinus
4604,,Sergius,Plautus
4605,,-,Casca
4606,,Servius,Cordus
4610,,Sulpicius,Rufus
4611,,Poetelius,Libo
4613,,Marcius,Coriolanus
4620,,Atilius,Serranus
4634,,Aemilius,Potensis
4635,,Aemilius,Lepidus
4644,,Cloelius,Siculus
4646,,Coelius,Etruscus
4647,,Coelius,Caldus
4649,,Cornelius,Scipio
4650,,Fabius,Pictor
4657,,Herennius,Siculus
4659,,Licinius,Sacerdos
4662,,Papirius,Maso
4665,,Papirius,Maso
4677,,Vinulleius,Lucullus
4684,,Cornelius,Lentulus
4685,,-,Rufus
4686,,Aquillius,Florus
4689,,Otacilius,Rufus
4695,,-,Arrianus
4696,,-,Arrianus
4701,,Vetulinus,Vetulinus
4702,,Vetulinus,Vetulinus
4706,,Aemilius,Lepidus
4707,,Aemilius,Lepidus
4709,,Aemilius,Lepidus
4711,,Aufidius,Orestes
4712,,Aemilius,Lepidus
4713,,Aemilius,Lepidus
4716,,Acilius,Glabrio
4721,,Ptolemaios,Philadelphos
4723,,Claudius,Marcellus
4726,,Aemilius,Paullus
4727,,Aemilius,Lepidus
4734,,Aemilius,Lepidus
4736,,Aemilius,Buca
4737,,Pythodoros,'of Tralles'
4739,,Cassius,Longinus
4741,,Domitius,Ahenobarbus
4743,,Aurelius,Cotta
4746,,Sulpicius,Quirinus
4755,,Livius,Aemilianus
4757,,Cornelius,Scipio
4763,,Cornelius,Marcellinus
4768,,Cornelius,Lentulus
4769,,Cornelius,Lentulus
4770,,Calpurnius,Piso
4771,,Calpurnius,Piso
4772,,Cornelius,(Balbus)
4777,,Cornelius,Balbus
4778,,Caninius,Gallus
4779,,Cornelius,Sulla
4784,,Sergius,Silus
4787,,Marcius,Philippus
4789,,Iulius,Caesar
4793,,Calpurnius,Piso
4794,,Licinius,Crassus
4802,,Claudius,Marcellus
4803,,Cornelius,Lentulus
4804,,Cornelius,Maluginensis
4805,,Claudius,Nero
4808,,Duillius,Longus
4809,,Fabius,Labeo
4811,,Fabius,Maximus
4813,,Fufius,Calenus
4816,,Fabius,Pictor
4817,,Hostilius,Mancinus
4818,,Iunius,Silanus
4819,,Iunius,Silanus
4821,,Iunius,Damasippus
4828,,Iulius,Caesar
4831,,Iulius,Caesar
4834,,Sempronius,Rutilus
4840,,Valerius,Messalla
4841,,Sallustius,Passienus
4847,,Aemilius,Avianianus
4857,,Nonius,Asprenas
4859,,Cornelius,Lentulus
4860,,Cornelius,Lentulus
4861,,Cornelius,Lentulus
4863,,Cornelius,Scipio
4864,,Cornelius,Scipio
4866,,Cornelius,Scipio
4872,,Postumius,Albinus
4873,,Valerius,Laevinus
4875,,Licinius,Crassus
4877,,Licinius,Crassus
4878,,Manlius,Torquatus
4879,,Marcius,Figulus
4881,,Rutilius,Rufus
4885,,Manlius,Torquatus
4886,,Valerius,Flaccus
4887,,Marcius,Censorinus
4889,,Licinius,Crassus
4890,,Sempronius,Gracchus
4893,,Marcius,Rex
4895,,Marcius,Figulus
4904,,Valerius,Flaccus
4905,,Sentius,Saturninus
4908,,Valerius,Messalla
4910,,Licinius,Murena
4912,,Marcius,Censorinus
4917,,Papirius,Carbo
4921,,Marcius,Rex
4927,,Manlius,Torquatus
4929,,Villius,Annalis
4932,,Servilius,Vatia
4936,,Sulpicius,Camerinus
4937,,Pompeius,Stephanephor
4941,,Licinius,Crassus
4942,,Marcius,Censorinus
4943,,Manlius,Torquatus
4954,,Manlius,Capitolinus
4957,,Verginius,Tricostus
4960,,Octavius,Balbus
4961,,Quinctius,Flamininus
4969,,Terentius,Varro
4971,,Servilius,Vatia
4972,,Statilius,Taurus
4973,,Statilius,Corvinus
4974,,Statilius,Taurus
4984,,Pompeius,Trogus
4985,,Manlius,Torquatus
4989,,Papirius,Cursor
4992,,Livius,Drusus
4993,,Papirius,Maso
4995,,Sulpicius,Galba
4997,,Valerius,Falto
5002,,Papirius,Maso
5003,,Licinius,Crassus
5004,,Porcius,Licinus
5007,,Sempronius,Gracchus
5008,,Valerius,Messalla
5010,,Iulius,Caesar
5011,,Livius,Ocella
5041,,-,Hegeas
5044,,Carvilius,Spoletinus
5046,,Licinius,Lucullus
5048,,-,Dumnorix
5049,,-,Cotus
5050,,-,Vertiscus
5051,,-,Sabinus
5054,,Claudius,Sardus
5055,,Iulius,Papius
5058,,Satanus,Sabinus
5059,,Munatius,Rufus
5063,,Cestius,Primus
5068,,-,Maximus
5069,,Aclutius,Gallus
5071,,Sergius,Lepidus
5074,,Vibius,Pansa
5090,,Ampius,Menander
5091,,Servilius,Strabo
5092,,Paccius,Capito
5093,,Furius,Tertius
5094,,Ampius,Menas
5100,,Papius,Mutilus
5104,,-,Gutta
5108,,Aemilius,(Lepidus or Scaurus)
5116,,Caninius,Rebilus
5124,,Pompeius,Varus
5126,,Sextius,Naso
5127,,Terentius,Varro
5131,,Cornelius,Phagites
5132,,-,Largus
5142,,Sittius,Calenus
5146,,Decidius,'the Samnite'
5148,,Urbinius,Panapio
5150,,Aurius,(Melinus)
5158,,Ateius,Capito
5160,,Alexander,Helios
5162,,(Manlius),Acidinus
5163,,(Decimius),Flavus
5166,,(Calpurnius),Bestia
5167,,Cispius,(Laevus)
5169,,Cornelius,Cossus
5170,,Papirius,Maso
5172,,Cornelius,Scipio
5174,,-,Athamas
5175,,-,Autobulus
5176,,Abuttius,Laco
5182,,Aemilius,Alba
5184,,Albius,Oppianicus
5185,,Albius,Oppianicus
5187,,Ancharius,Rufus
5206,,Caecilius,Statius
5215,,Catius,Aemilianus
5217,,Claudius,Marcellus
5220,,Clodius,Phormio
5240,,Fannius,Chaerea
5248,,Fulvius,Neratus
5253,,Gavius,Olelus ()
5261,,Iunius,Congus
5266,,Licinius,Archias
5269,,Lucillius,Balbus
5270,,Lutatius,Diodorus
5285,,Mucius,Cordus Scaevola
5286,,Munatius,Plancus
5289,,Naevius,Turpio
5290,,Numisius,Tiro
5294,,Peducaeus,Stloga
5298,,Plotius,Gallus
5299,,Pompeius,Basiliscus
5300,,Pompeius,Chlorus
5301,,Pompeius,Theodorus
5309,,Quinctius,Valgus
5312,,Roscius,Capito
5313,,Roscius,Magnus
5321,,Seius,Mustela
5329,,Sertius,Gallus
5332,,Servilius,Iacus
5337,,Terentius,Afer
5351,,Vennonius,Vindex
5354,,Vettius,Scato
5356,,Vettius,Scato
5357,,Vibellius,Taurea
5359,,Vitruvius,Vaccus
5364,,-,Calva
5365,,-,Crispus
5366,,-,Graeceius
5367,,-,Helonius
5368,,-,Lucusta
5369,,-,Macro
5370,,-,Spongia
5371,,-,Sura
5372,,-,Taurus
5373,,-,Vacerra
5374,,-,Veiento
5375,,-,Victor
5382,,Albius,Sabinus
5387,,Annius,Saturninus
5402,,Avianius,Flaccus
5403,,Avianius,Philoxenus
5415,,Caecilius,Metellus
5430,,Claudius,Pulcher
5431,,Clodius,Hermogenes
5432,,Clodius,Philhetaerus
5440,,Cornelius,Megas
5441,,Cornelius,Maximus
5442,,Cornelius,Nepos
5446,,Custidius,Cuspidius
5450,,Egnatius,Maximus
5451,,Egnatius,Sidicinus
5453,,Fabius,Luscus
5461,,Fulvius,Flaccus
5463,,Furius,Camillus
5464,,Gallius,Axianus
5466,,Genucilius,Curvus
5475,,Iuventius,Thalna
5476,,Iuventius,Thalna
5484,,Licinius,Aristoteles
5492,,Lucilius,Bassus
5493,,Lucretius,Carus
5494,,Maccius,Plautus
5495,,Maecius,Tarpa
5496,,Maenius,Gemellus
5497,,Magius,Cilo
5502,,Manlius,Sosis
5514,,Octavius,Naso
5521,,Paconius,Lepta
5523,,Papirius,Maso
5534,,Pompeius,Macula
5535,,Pompilius,Andronicus
5536,,Pompilius,Andronicus
5546,,Publilius,Syrus
5553,,Segulius,Labeo
5554,,Seius,Mustela
5562,,Servilius,Postumus
5563,,Servilius,Strabo
5564,,Servius,Pola
5565,,Sextilius,Rufus
5580,,Tettius,Damio
5581,,Tigellius,Hermogenes
5584,,Titurnius,Rufus
5586,,Tuccius,Galeo
5590,,Tullius,Marcianus
5598,,Valerius,Catullus
5600,,Valerius,Flaccus
5608,,Vibius,Pansa
5610,,Villius,Annalis
5614,,-,Trabea
5618,,Alliennius,Paelignus
5620,,Blossius,Cumanus
5624,,Claudius,Centumalus
5625,,Claudius,Quadrigarius
5626,,Coelius,Antipater
5628,,Cornelius,Culleolus
5629,,-,Cossus
5630,,Furius,Antias
5631,,Helvius,Mancia
5633,,Horatius,Cocles
5637,,Livius,Andronicus
5640,,Octavius,Reatinus
5642,,Papirius,Fregellanus
5645,,Pinarius,Natta
5646,,Pompeius,Phrygio
5649,,Porcius,Licinius
5650,,Porcius,Nasica
5652,,Postumius,Chius
5657,,Rubrius,Varro
5660,,Rusticelius,Bononiensis
5665,,Sempronius,Musca
5666,,Sempronius,Musca
5667,,Sergius,Orata
5669,,Sextilius,Rufus
5671,,Tarrutius,Firmanus
5672,,Terentius,Vespa
5673,,Tetrilius,Rogus
5676,,-,Vargula
5679,,Vettius,Vettianus
5681,,Gellius,Canus
5682,,Iuventius,Talna
5684,,-,Cossus
